ws,wd,WT1,WT2,WT3,WT4,WT5,WT6,WT7,WT8,WT9
3.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,15.9375,15.9375,-15.9375,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,9.375,9.375,9.375,0.0,0.0,0.0,0.0,0.0,0.0
4.0,6.0,4.6875,4.6875,4.6875,0.0,0.0,0.0,0.0,0.0,0.0
4.0,9.0,5.625,5.625,5.625,4.6875,4.6875,4.6875,0.0,0.0,0.0
4.0,12.0,1.875,1.875,1.875,0.9375,0.9375,0.9375,0.0,0.0,0.0
4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,21.0,0.0,-2.8125,-2.8125,0.0,0.0,0.0,0.0,0.0,0.0
4.0,24.0,0.0,-7.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,30.0,0.0,5.625,5.625,0.0,0.0,0.0,0.0,0.0,0.0
4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,36.0,0.0,-1.875,-0.9375,0.0,-0.9375,-2.8125,0.0,0.0,0.0
4.0,39.0,0.0,-7.5,-5.625,0.0,-4.6875,-7.5,0.0,0.0,0.0
4.0,42.0,0.0,-11.25,-5.625,0.0,0.0,-11.25,0.0,0.0,0.0
4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,48.0,0.0,11.25,5.625,0.0,0.0,11.25,0.0,0.0,0.0
4.0,51.0,0.0,7.5,5.625,0.0,4.6875,7.5,0.0,0.0,0.0
4.0,54.0,0.0,2.8125,0.9375,0.0,0.9375,1.875,0.0,0.0,0.0
4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,60.0,0.0,0.0,-5.625,0.0,0.0,-5.625,0.0,0.0,0.0
4.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,66.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0
4.0,69.0,0.0,0.0,2.8125,0.0,0.0,2.8125,0.0,0.0,0.0
4.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,78.0,0.0,-0.9375,-1.875,0.0,-0.9375,-1.875,0.0,-0.9375,-1.875
4.0,81.0,0.0,-4.6875,-5.625,0.0,-4.6875,-5.625,0.0,-4.6875,-5.625
4.0,84.0,0.0,0.0,-4.6875,0.0,0.0,-4.6875,0.0,0.0,-4.6875
4.0,87.0,0.0,0.0,-9.375,0.0,0.0,-9.375,0.0,0.0,-9.375
4.0,90.0,0.0,0.0,-15.9375,0.0,0.0,-15.9375,0.0,0.0,-15.9375
4.0,93.0,0.0,0.0,9.375,0.0,0.0,9.375,0.0,0.0,9.375
4.0,96.0,0.0,0.0,4.6875,0.0,0.0,4.6875,0.0,0.0,4.6875
4.0,99.0,0.0,4.6875,5.625,0.0,4.6875,5.625,0.0,4.6875,5.625
4.0,102.0,0.0,0.9375,1.875,0.0,0.9375,1.875,0.0,0.9375,1.875
4.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,111.0,0.0,0.0,0.0,0.0,0.0,-2.8125,0.0,0.0,-2.8125
4.0,114.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,-7.5
4.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,120.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,5.625
4.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,126.0,0.0,0.0,0.0,0.0,-0.9375,-1.875,0.0,-2.8125,-0.9375
4.0,129.0,0.0,0.0,0.0,0.0,-4.6875,-7.5,0.0,-7.5,-5.625
4.0,132.0,0.0,0.0,0.0,0.0,0.0,-11.25,0.0,-11.25,-5.625
4.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,138.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.25,5.625
4.0,141.0,0.0,0.0,0.0,0.0,4.6875,7.5,0.0,7.5,5.625
4.0,144.0,0.0,0.0,0.0,0.0,0.9375,2.8125,0.0,1.875,0.9375
4.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.625,-5.625
4.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5
4.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,2.8125
4.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,168.0,0.0,0.0,0.0,-0.9375,-0.9375,-0.9375,-1.875,-1.875,-1.875
4.0,171.0,0.0,0.0,0.0,-4.6875,-4.6875,-4.6875,-5.625,-5.625,-5.625
4.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6875,-4.6875,-4.6875
4.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.375,-9.375,-9.375
4.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.9375,-15.9375,-15.9375
4.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,9.375,9.375
4.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,4.6875,4.6875
4.0,189.0,0.0,0.0,0.0,4.6875,4.6875,4.6875,5.625,5.625,5.625
4.0,192.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,1.875,1.875,1.875
4.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8125,-2.8125,0.0
4.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-7.5,0.0
4.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,5.625,0.0
4.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,216.0,0.0,0.0,0.0,-2.8125,-0.9375,0.0,-0.9375,-1.875,0.0
4.0,219.0,0.0,0.0,0.0,-7.5,-4.6875,0.0,-5.625,-7.5,0.0
4.0,222.0,0.0,0.0,0.0,-11.25,0.0,0.0,-5.625,-11.25,0.0
4.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,228.0,0.0,0.0,0.0,11.25,0.0,0.0,5.625,11.25,0.0
4.0,231.0,0.0,0.0,0.0,7.5,4.6875,0.0,5.625,7.5,0.0
4.0,234.0,0.0,0.0,0.0,1.875,0.9375,0.0,0.9375,2.8125,0.0
4.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,240.0,0.0,0.0,0.0,-5.625,0.0,0.0,-5.625,0.0,0.0
4.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,246.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0
4.0,249.0,0.0,0.0,0.0,2.8125,0.0,0.0,2.8125,0.0,0.0
4.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,258.0,-1.875,-0.9375,0.0,-1.875,-0.9375,0.0,-1.875,-0.9375,0.0
4.0,261.0,-5.625,-4.6875,0.0,-5.625,-4.6875,0.0,-5.625,-4.6875,0.0
4.0,264.0,-4.6875,0.0,0.0,-4.6875,0.0,0.0,-4.6875,0.0,0.0
4.0,267.0,-9.375,0.0,0.0,-9.375,0.0,0.0,-9.375,0.0,0.0
4.0,270.0,-15.9375,0.0,0.0,-15.9375,0.0,0.0,-15.9375,0.0,0.0
4.0,273.0,9.375,0.0,0.0,9.375,0.0,0.0,9.375,0.0,0.0
4.0,276.0,4.6875,0.0,0.0,4.6875,0.0,0.0,4.6875,0.0,0.0
4.0,279.0,5.625,4.6875,0.0,5.625,4.6875,0.0,5.625,4.6875,0.0
4.0,282.0,1.875,0.9375,0.0,1.875,0.9375,0.0,1.875,0.9375,0.0
4.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,291.0,-2.8125,0.0,0.0,-2.8125,0.0,0.0,0.0,0.0,0.0
4.0,294.0,-7.5,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,0.0
4.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,300.0,5.625,0.0,0.0,5.625,0.0,0.0,0.0,0.0,0.0
4.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,306.0,-0.9375,-2.8125,0.0,-1.875,-0.9375,0.0,0.0,0.0,0.0
4.0,309.0,-5.625,-7.5,0.0,-7.5,-4.6875,0.0,0.0,0.0,0.0
4.0,312.0,-5.625,-11.25,0.0,-11.25,0.0,0.0,0.0,0.0,0.0
4.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,318.0,5.625,11.25,0.0,11.25,0.0,0.0,0.0,0.0,0.0
4.0,321.0,5.625,7.5,0.0,7.5,4.6875,0.0,0.0,0.0,0.0
4.0,324.0,0.9375,1.875,0.0,2.8125,0.9375,0.0,0.0,0.0,0.0
4.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,330.0,-5.625,-5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,336.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,339.0,2.8125,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,348.0,-1.875,-1.875,-1.875,-0.9375,-0.9375,-0.9375,0.0,0.0,0.0
4.0,351.0,-5.625,-5.625,-5.625,-4.6875,-4.6875,-4.6875,0.0,0.0,0.0
4.0,354.0,-4.6875,-4.6875,-4.6875,0.0,0.0,0.0,0.0,0.0,0.0
4.0,357.0,-9.375,-9.375,-9.375,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0
5.0,6.0,12.1875,12.1875,12.1875,12.1875,12.1875,12.1875,0.0,0.0,0.0
5.0,9.0,7.5,7.5,7.5,8.4375,8.4375,8.4375,0.0,0.0,0.0
5.0,12.0,3.75,3.75,3.75,3.75,3.75,3.75,0.0,0.0,0.0
5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,21.0,0.0,-2.8125,-2.8125,0.0,0.0,0.0,0.0,0.0,0.0
5.0,24.0,0.0,-7.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,30.0,0.0,5.625,5.625,0.0,0.0,0.0,0.0,0.0,0.0
5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,36.0,0.0,-2.8125,-2.8125,0.0,-2.8125,-2.8125,0.0,0.0,0.0
5.0,39.0,0.0,-8.4375,-8.4375,0.0,-8.4375,-8.4375,0.0,0.0,0.0
5.0,42.0,0.0,-11.25,-12.1875,0.0,-12.1875,-11.25,0.0,0.0,0.0
5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,48.0,0.0,11.25,12.1875,0.0,12.1875,11.25,0.0,0.0,0.0
5.0,51.0,0.0,8.4375,8.4375,0.0,8.4375,8.4375,0.0,0.0,0.0
5.0,54.0,0.0,2.8125,2.8125,0.0,2.8125,2.8125,0.0,0.0,0.0
5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,60.0,0.0,0.0,-5.625,0.0,0.0,-5.625,0.0,0.0,0.0
5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,66.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0,0.0
5.0,69.0,0.0,0.0,2.8125,0.0,0.0,2.8125,0.0,0.0,0.0
5.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,78.0,0.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0,-3.75,-3.75
5.0,81.0,0.0,-8.4375,-7.5,0.0,-8.4375,-7.5,0.0,-8.4375,-7.5
5.0,84.0,0.0,-12.1875,-12.1875,0.0,-12.1875,-12.1875,0.0,-12.1875,-12.1875
5.0,87.0,0.0,-15.0,-15.0,0.0,-15.0,-15.0,0.0,-15.0,-15.0
5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,93.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0
5.0,96.0,0.0,12.1875,12.1875,0.0,12.1875,12.1875,0.0,12.1875,12.1875
5.0,99.0,0.0,8.4375,7.5,0.0,8.4375,7.5,0.0,8.4375,7.5
5.0,102.0,0.0,3.75,3.75,0.0,3.75,3.75,0.0,3.75,3.75
5.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,111.0,0.0,0.0,0.0,0.0,0.0,-2.8125,0.0,0.0,-2.8125
5.0,114.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,-7.5
5.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,120.0,0.0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,5.625
5.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,126.0,0.0,0.0,0.0,0.0,-2.8125,-2.8125,0.0,-2.8125,-2.8125
5.0,129.0,0.0,0.0,0.0,0.0,-8.4375,-8.4375,0.0,-8.4375,-8.4375
5.0,132.0,0.0,0.0,0.0,0.0,-12.1875,-11.25,0.0,-11.25,-12.1875
5.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,138.0,0.0,0.0,0.0,0.0,12.1875,11.25,0.0,11.25,12.1875
5.0,141.0,0.0,0.0,0.0,0.0,8.4375,8.4375,0.0,8.4375,8.4375
5.0,144.0,0.0,0.0,0.0,0.0,2.8125,2.8125,0.0,2.8125,2.8125
5.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.625,-5.625
5.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5
5.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,2.8125
5.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,168.0,0.0,0.0,0.0,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75
5.0,171.0,0.0,0.0,0.0,-8.4375,-8.4375,-8.4375,-7.5,-7.5,-7.5
5.0,174.0,0.0,0.0,0.0,-12.1875,-12.1875,-12.1875,-12.1875,-12.1875,-12.1875
5.0,177.0,0.0,0.0,0.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0
5.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,183.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0
5.0,186.0,0.0,0.0,0.0,12.1875,12.1875,12.1875,12.1875,12.1875,12.1875
5.0,189.0,0.0,0.0,0.0,8.4375,8.4375,8.4375,7.5,7.5,7.5
5.0,192.0,0.0,0.0,0.0,3.75,3.75,3.75,3.75,3.75,3.75
5.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8125,-2.8125,0.0
5.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-7.5,0.0
5.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,5.625,0.0
5.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,216.0,0.0,0.0,0.0,-2.8125,-2.8125,0.0,-2.8125,-2.8125,0.0
5.0,219.0,0.0,0.0,0.0,-8.4375,-8.4375,0.0,-8.4375,-8.4375,0.0
5.0,222.0,0.0,0.0,0.0,-11.25,-12.1875,0.0,-12.1875,-11.25,0.0
5.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,228.0,0.0,0.0,0.0,11.25,12.1875,0.0,12.1875,11.25,0.0
5.0,231.0,0.0,0.0,0.0,8.4375,8.4375,0.0,8.4375,8.4375,0.0
5.0,234.0,0.0,0.0,0.0,2.8125,2.8125,0.0,2.8125,2.8125,0.0
5.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,240.0,0.0,0.0,0.0,-5.625,0.0,0.0,-5.625,0.0,0.0
5.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,246.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,0.0
5.0,249.0,0.0,0.0,0.0,2.8125,0.0,0.0,2.8125,0.0,0.0
5.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,258.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0
5.0,261.0,-7.5,-8.4375,0.0,-7.5,-8.4375,0.0,-7.5,-8.4375,0.0
5.0,264.0,-12.1875,-12.1875,0.0,-12.1875,-12.1875,0.0,-12.1875,-12.1875,0.0
5.0,267.0,-15.0,-15.0,0.0,-15.0,-15.0,0.0,-15.0,-15.0,0.0
5.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,273.0,15.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0
5.0,276.0,12.1875,12.1875,0.0,12.1875,12.1875,0.0,12.1875,12.1875,0.0
5.0,279.0,7.5,8.4375,0.0,7.5,8.4375,0.0,7.5,8.4375,0.0
5.0,282.0,3.75,3.75,0.0,3.75,3.75,0.0,3.75,3.75,0.0
5.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,291.0,-2.8125,0.0,0.0,-2.8125,0.0,0.0,0.0,0.0,0.0
5.0,294.0,-7.5,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,0.0
5.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,300.0,5.625,0.0,0.0,5.625,0.0,0.0,0.0,0.0,0.0
5.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,306.0,-2.8125,-2.8125,0.0,-2.8125,-2.8125,0.0,0.0,0.0,0.0
5.0,309.0,-8.4375,-8.4375,0.0,-8.4375,-8.4375,0.0,0.0,0.0,0.0
5.0,312.0,-12.1875,-11.25,0.0,-11.25,-12.1875,0.0,0.0,0.0,0.0
5.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,318.0,12.1875,11.25,0.0,11.25,12.1875,0.0,0.0,0.0,0.0
5.0,321.0,8.4375,8.4375,0.0,8.4375,8.4375,0.0,0.0,0.0,0.0
5.0,324.0,2.8125,2.8125,0.0,2.8125,2.8125,0.0,0.0,0.0,0.0
5.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,330.0,-5.625,-5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,336.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,339.0,2.8125,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,348.0,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,0.0,0.0,0.0
5.0,351.0,-7.5,-7.5,-7.5,-8.4375,-8.4375,-8.4375,0.0,0.0,0.0
5.0,354.0,-12.1875,-12.1875,-12.1875,-12.1875,-12.1875,-12.1875,0.0,0.0,0.0
5.0,357.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.0,14.0625,14.0625,14.0625,16.875,16.875,16.875,0.0,0.0,0.0
6.0,6.0,12.1875,12.1875,12.1875,13.125,13.125,13.125,0.0,0.0,0.0
6.0,9.0,8.4375,8.4375,8.4375,8.4375,8.4375,8.4375,0.0,0.0,0.0
6.0,12.0,3.75,3.75,3.75,4.6875,4.6875,4.6875,0.0,0.0,0.0
6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,21.0,0.0,-3.75,-3.75,0.0,0.0,0.0,0.0,0.0,0.0
6.0,24.0,0.0,-8.4375,-8.4375,0.0,0.0,0.0,0.0,0.0,0.0
6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,0.0,6.5625,6.5625,0.0,0.0,0.0,0.0,0.0,0.0
6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,0.0,-3.75,-3.75,0.0,-3.75,-3.75,0.0,0.0,0.0
6.0,39.0,0.0,-8.4375,-8.4375,0.0,-8.4375,-8.4375,0.0,0.0,0.0
6.0,42.0,0.0,-12.1875,-13.125,0.0,-12.1875,-12.1875,0.0,0.0,0.0
6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,48.0,0.0,12.1875,13.125,0.0,12.1875,12.1875,0.0,0.0,0.0
6.0,51.0,0.0,8.4375,8.4375,0.0,8.4375,8.4375,0.0,0.0,0.0
